"met_object_id","link_resource","exhibition_title","venue_name","city_name","exhibition_date_display","start_date","end_date","catalogue_reference","display_order"
"436944","http://www.metmuseum.org/art/collection/search/436944","French Masterpieces of the Nineteenth Century","Century Club","New York","January 11–February 10, 1936","1936-01-11","1936-02-10","no. 10","13"
"436944","http://www.metmuseum.org/art/collection/search/436944","Édouard Manet, 1832–1883","Wildenstein & Co., Inc","New York","March 19–April 17, 1937","1937-03-19","1937-04-17","no. 3","14"
"436944","http://www.metmuseum.org/art/collection/search/436944","Masterpieces of Art: European & American Paintings, 1500–1900","World's Fair","New York","1500–1900","","","no. 283","15"
"436944","http://www.metmuseum.org/art/collection/search/436944","Loan Exhibition in Honour of Royal Cortissoz","M. Knoedler & Co","New York","1941","","","no. 22","16"
"436944","http://www.metmuseum.org/art/collection/search/436944","Manet","Wildenstein","New York","February 26–April 3, 1948","1948-02-26","1948-04-03","no. 5","17"
"436944","http://www.metmuseum.org/art/collection/search/436944","Baudelaire","Petit Palais","Paris","November 23, 1968–March 17, 1969","1968-11-23","1969-03-17","no. 579","18"
"436944","http://www.metmuseum.org/art/collection/search/436944","The Impressionist Epoch","The Metropolitan Museum of Art","New York","December 12, 1974–February 10, 1975","1974-12-12","1975-02-10","","19"
"436944","http://www.metmuseum.org/art/collection/search/436944","Manet, 1832–1883","Galeries nationales du Grand Palais","Paris","April 22–August 1, 1983","1983-04-22","1983-08-01","no. 10","20"
"436944","http://www.metmuseum.org/art/collection/search/436944","Manet, 1832–1883","The Metropolitan Museum of Art","New York","September 10–November 27, 1983","1983-09-10","1983-11-27","no. 10","21"
"436944","http://www.metmuseum.org/art/collection/search/436944","Manet/Velázquez: La manière espagnole au XIXe siècle","Musée d'Orsay","Paris","September 16, 2002–January 12, 2003","2002-09-16","2003-01-12","no. 72","22"
"436944","http://www.metmuseum.org/art/collection/search/436944","Manet/Velázquez: The French Taste for Spanish Painting","The Metropolitan Museum of Art","New York","March 4–June 29, 2003","2003-03-04","2003-06-29","no. 131","23"
"436944","http://www.metmuseum.org/art/collection/search/436944","Manet en el Prado","Museo Nacional del Prado","Madrid","October 13, 2003–February 8, 2004","2003-10-13","2004-02-08","no. 25","24"
"436944","http://www.metmuseum.org/art/collection/search/436944","The Metropolitan Museum of Art, New York: Chefs-d'œuvre de la peinture européenne","Fondation Pierre Gianadda","Martigny","June 23–November 12, 2006","2006-06-23","2006-11-12","no. 43","25"
"436944","http://www.metmuseum.org/art/collection/search/436944","Grandes maestros de la pintura europea de The Metropolitan Museum of Art, Nueva York: De El Greco a Cézanne","Museu Nacional d'Art de Catalunya","Barcelona","December 1, 2006–March 4, 2007","2006-12-01","2007-03-04","no. 35","26"
"436944","http://www.metmuseum.org/art/collection/search/436944","Französische Meisterwerke des 19. Jahrhunderts aus dem Metropolitan Museum of Art","Neue Nationalgalerie","Berlin","June 1–October 7, 2007","2007-06-01","2007-10-07","","27"
"436944","http://www.metmuseum.org/art/collection/search/436944","The Spanish Night: Flamenco, Avant-Garde and Popular Culture, 1865–1936","Museo Nacional Centro de Arte Reina Sofía","Madrid","December 21, 2007–March 24, 2008","2007-12-21","2008-03-24","p. 192","28"
"436944","http://www.metmuseum.org/art/collection/search/436944","The Spanish Night: Flamenco, Avant-Garde and Popular Culture, 1865–1936","Petit Palais","Paris","July 5–August 31, 2008","2008-07-05","2008-08-31","p. 192","29"
"436944","http://www.metmuseum.org/art/collection/search/436944","Manet and Astruc: Friendship and Inspiration","Kunsthalle Bremen","","October 23, 2021–February 27, 2022","2021-10-23","2022-02-27","no. 1","30"
"436944","http://www.metmuseum.org/art/collection/search/436944","Manet / Degas","Musée d'Orsay","Paris","March 28–July 23, 2023","2023-03-28","2023-07-23","","31"
"436944","http://www.metmuseum.org/art/collection/search/436944","Manet / Degas","The Metropolitan Museum of Art","New York","September 24, 2023–January 7, 2024","2023-09-24","2024-01-07","","32"
"628865","http://www.metmuseum.org/art/collection/search/628865","","(Hanover, Germany","Title: Banjo
Maker: William Esperance Boucher, Jr","1822–1899","","","","1"
"483438","http://www.metmuseum.org/art/collection/search/483438","The Dial and the Dial Collection","Worcester Art Museum","","April 30–September 8, 1959","1959-04-30","1959-09-08","no. 209","1"
"483438","http://www.metmuseum.org/art/collection/search/483438","Watercolors and Drawings by Austrian Artists from the Dial Collection","Galerie St","New York","1960","","","no catalogue","2"
"483438","http://www.metmuseum.org/art/collection/search/483438","Selections from the Dial Collection","Worcester Art Museum","","1965","","","","3"
"483438","http://www.metmuseum.org/art/collection/search/483438","The Dial Revisited","Worcester Art Museum","","June 29–August 22, 1971","1971-06-29","1971-08-22","no catalogue","4"
"483438","http://www.metmuseum.org/art/collection/search/483438","'The Dial': Arts and Letters in the 1920s","Worcester Art Museum","","March 7–May 10, 1981","1981-03-07","1981-05-10","no. 131","5"
"483438","http://www.metmuseum.org/art/collection/search/483438","Egon Schiele","The Metropolitan Museum of Art","New York","April 27–June 4, 1989","1989-04-27","1989-06-04","no catalogue","6"
"483438","http://www.metmuseum.org/art/collection/search/483438","Egon Schiele","The Metropolitan Museum of Art","New York","March 27–July 29, 1990","1990-03-27","1990-07-29","no catalogue","7"
"483438","http://www.metmuseum.org/art/collection/search/483438","Nudes: A Selection from the Bequest of Scofield Thayer","The Metropolitan Museum of Art","New York","February 12–October 31, 1993","1993-02-12","1993-10-31","no catalogue","8"
"483438","http://www.metmuseum.org/art/collection/search/483438","Looking At You","The Metropolitan Museum of Art","New York","January 26–September 30, 2001","2001-01-26","2001-09-30","no catalogue","9"
"483438","http://www.metmuseum.org/art/collection/search/483438","Egon Schiele","Albertina","Vienna","December 6, 2005–March 19, 2006","2005-12-06","2006-03-19","no. 71","10"
"483438","http://www.metmuseum.org/art/collection/search/483438","The Lens and the Mirror, Part 1: Modern Self-Portraits from the Collection","The Metropolitan Museum of Art","New York","April 7–July 12, 2009","2009-04-07","2009-07-12","no catalogue","11"
"483438","http://www.metmuseum.org/art/collection/search/483438","Egon Schiele: Self-Portraits and Portraits","Belvedere","Vienna","February 17–June 13, 2011","2011-02-17","2011-06-13","no. 38","12"
"483438","http://www.metmuseum.org/art/collection/search/483438","Egon Schiele: Portraits","Neue Galerie","New York","October 9, 2014–January 19, 2015","2014-10-09","2015-01-19","no. 111","13"
"483438","http://www.metmuseum.org/art/collection/search/483438","Obsession: Nudes by Klimt, Schiele and Picasso from the Scofield Thayer Collection","The Metropolitan Museum of Art [The Met Breuer]","New York","July 3–October 7, 2018","2018-07-03","2018-10-07","no. 12","14"
"436947","http://www.metmuseum.org/art/collection/search/436947","","Manet's studio, 4, rue de Saint-Pétersbourg","Paris","April 15–May 1, 1876","1876-04-15","1876-05-01","no catalogue","1"
"436947","http://www.metmuseum.org/art/collection/search/436947","En bateau","Salon","Paris","1879","","","no. 2011","2"
"436947","http://www.metmuseum.org/art/collection/search/436947","Exposition des œuvres de Édouard Manet","École Nationale des Beaux-Arts","Paris","1884","","","no. 76","3"
"436947","http://www.metmuseum.org/art/collection/search/436947","Exposition centennale de l'art français (1789–1889)","Exposition Internationale Universelle","Paris","1789–1889","","","no. 498","4"
"436947","http://www.metmuseum.org/art/collection/search/436947","Loan Exhibition: Paintings by Édouard Manet, 1832–1883","Durand-Ruel","New York","November 29–December 13, 1913","1913-11-29","1913-12-13","no. 13","5"
"436947","http://www.metmuseum.org/art/collection/search/436947","The H. O. Havemeyer Collection","The Metropolitan Museum of Art","New York","March 10–November 2, 1930","1930-03-10","1930-11-02","no. 79","6"
"436947","http://www.metmuseum.org/art/collection/search/436947","Manet and Renoir","Pennsylvania Museum of Art","Philadelphia","November 29, 1933–January 1, 1934","1933-11-29","1934-01-01","no catalogue","7"
"436947","http://www.metmuseum.org/art/collection/search/436947","Loan Exhibition of Paintings","Art Gallery of Toronto","","November 1–December 1, 1935","1935-11-01","1935-12-01","no. 181","8"
"436947","http://www.metmuseum.org/art/collection/search/436947","Great French Paintings: An Exhibition in Memory of Chauncey McCormick","Art Institute of Chicago","","January 20–February 20, 1955","1955-01-20","1955-02-20","no. 23","9"
"436947","http://www.metmuseum.org/art/collection/search/436947","Édouard Manet, 1832–1883","Philadelphia Museum of Art","","November 3–December 11, 1966","1966-11-03","1966-12-11","no. 125","10"
"436947","http://www.metmuseum.org/art/collection/search/436947","Édouard Manet, 1832–1883","Art Institute of Chicago","","January 13–February 19, 1967","1967-01-13","1967-02-19","no. 125","11"
"436947","http://www.metmuseum.org/art/collection/search/436947","Masterpieces of Painting in The Metropolitan Museum of Art","Museum of Fine Arts, Boston","","September 16–November 1, 1970","1970-09-16","1970-11-01","p. 78","12"
"436947","http://www.metmuseum.org/art/collection/search/436947","Masterpieces of Fifty Centuries","The Metropolitan Museum of Art","New York","November 14, 1970–June 1, 1971","1970-11-14","1971-06-01","no. 374","13"
"436947","http://www.metmuseum.org/art/collection/search/436947","Centenaire de l'impressionnisme","Grand Palais","Paris","September 21–November 24, 1974","1974-09-21","1974-11-24","no. 22","14"
"436947","http://www.metmuseum.org/art/collection/search/436947","The Impressionist Epoch","The Metropolitan Museum of Art","New York","December 12, 1974–February 10, 1975","1974-12-12","1975-02-10","no. 22","15"
"436947","http://www.metmuseum.org/art/collection/search/436947","Manet, 1832–1883","Galeries nationales du Grand Palais","Paris","April 22–August 1, 1983","1983-04-22","1983-08-01","no. 140","16"
"436947","http://www.metmuseum.org/art/collection/search/436947","Manet, 1832–1883","The Metropolitan Museum of Art","New York","September 10–November 27, 1983","1983-09-10","1983-11-27","no. 140","17"
"436947","http://www.metmuseum.org/art/collection/search/436947","From Delacroix to Matisse","Petersburg]","Leningrad [St","March 15–May 10, 1988","1988-03-15","1988-05-10","no. 14","18"
"436947","http://www.metmuseum.org/art/collection/search/436947","From Delacroix to Matisse","Pushkin State Museum of Fine Arts","Moscow","June 10–July 30, 1988","1988-06-10","1988-07-30","no. 14","19"
"436947","http://www.metmuseum.org/art/collection/search/436947","Splendid Legacy: The Havemeyer Collection","The Metropolitan Museum of Art","New York","March 27–June 20, 1993","1993-03-27","1993-06-20","no. A358","20"
"436947","http://www.metmuseum.org/art/collection/search/436947","Impressionists on the Seine: A Celebration of Renoir's 'Luncheon of the Boating Party'","Phillips Collection","Washington","September 21, 1996–February 9, 1997","1996-09-21","1997-02-09","fig. 27","21"
"436947","http://www.metmuseum.org/art/collection/search/436947","La collection Havemeyer: Quand l'Amérique découvrait l'impressionnisme...","Musée d'Orsay","Paris","October 20, 1997–January 18, 1998","1997-10-20","1998-01-18","no. 20","22"
"436947","http://www.metmuseum.org/art/collection/search/436947","The Impressionists at Argenteuil","National Gallery of Art","Washington","May 28–August 20, 2000","2000-05-28","2000-08-20","no. 40","23"
"436947","http://www.metmuseum.org/art/collection/search/436947","The Impressionists at Argenteuil","Wadsworth Atheneum Museum of Art","Hartford, Conn","September 6–December 3, 2000","2000-09-06","2000-12-03","no. 40","24"
"436947","http://www.metmuseum.org/art/collection/search/436947","Manet en el Prado","Museo Nacional del Prado","Madrid","October 13, 2003–February 8, 2004","2003-10-13","2004-02-08","no. 93","25"
"436947","http://www.metmuseum.org/art/collection/search/436947","The Masterpieces of French Painting from The Metropolitan Museum of Art: 1800–1920","Museum of Fine Arts, Houston","","February 4–May 6, 2007","2007-02-04","2007-05-06","no. 62","26"
"436947","http://www.metmuseum.org/art/collection/search/436947","Französische Meisterwerke des 19. Jahrhunderts aus dem Metropolitan Museum of Art","Neue Nationalgalerie","Berlin","June 1–October 7, 2007","2007-06-01","2007-10-07","","27"
"436947","http://www.metmuseum.org/art/collection/search/436947","Manet and Modern Beauty: The Artist's Last Years","Art Institute of Chicago","","May 26–September 8, 2019","2019-05-26","2019-09-08","no. 3","28"
"436947","http://www.metmuseum.org/art/collection/search/436947","Manet and Modern Beauty: The Artist's Last Years","J. Paul Getty Museum","Los Angeles","October 8, 2019–January 12, 2020","2019-10-08","2020-01-12","no. 3","29"
